PipelineID;Pipeline;test_acc_mean;test_prec_mean;test_recall_mean;test_f1-score_mean;acc_overall;prec_overall;recall_overall;f1-score_overall;train_set;validation_set
Sequential;KNN_Count_Vectors_RandomUnder;0.5495073891625617;0.51;0.1857142857142857;0.2511437908496732;0.8611111111111112;0.04294478527607362;0.19444444444444445;0.07035175879396985;readme_train.csv;readme_test.csv
Sequential;KNN_TFIDF_RandomUnder;0.5295566502463054;0.5101851851851851;0.8142857142857144;0.6235397946084724;0.3888888888888889;0.030193236714975844;0.6944444444444444;0.05787037037037037;readme_train.csv;readme_test.csv
Sequential;RandomForestClassifier_Count_Vectors_RandomUnder;0.5568965517241379;0.5726948051948052;0.4714285714285714;0.5103463203463203;0.7364864864864865;0.035398230088495575;0.3333333333333333;0.064;readme_train.csv;readme_test.csv
Sequential;RandomForestClassifier_TFIDF_RandomUnder;0.5561576354679802;0.5766056166056165;0.5142857142857143;0.5317265665091753;0.7417417417417418;0.041666666666666664;0.3888888888888889;0.07526881720430106;readme_train.csv;readme_test.csv
Sequential;Linear_SVC_Count_Vectors_RandomUnder;0.5864532019704433;0.6119480519480519;0.5714285714285714;0.5823887836301629;0.6358858858858859;0.03711340206185567;0.5;0.0690978886756238;readme_train.csv;readme_test.csv
Sequential;Linear_SVC_TFIDF_RandomUnder;0.6559113300492612;0.6687545787545787;0.7;0.6716095795043164;0.8138138138138138;0.06557377049180328;0.4444444444444444;0.1142857142857143;readme_train.csv;readme_test.csv

Sequential;LR_Count_Vectors_RandomUnder;0.5992610837438423;0.6079500891265597;0.6285714285714287;0.6103079641028997;0.6486486486486487;0.046218487394957986;0.6111111111111112;0.0859375;readme_train.csv;readme_test.csv
Sequential;LR_TFIDF_RandomUnder;0.7049261083743842;0.7241269841269842;0.7428571428571429;0.7211491095111785;0.8213213213213213;0.07916666666666666;0.5277777777777778;0.13768115942028983;readme_train.csv;readme_test.csv
Sequential;LR_Count_Vectors_RandomUnder;0.6206896551724138;0.6460672514619883;0.6428571428571429;0.6267774936061381;0.5983483483483484;0.035381750465549346;0.5277777777777778;0.0663176265270506;readme_train.csv;readme_test.csv
Sequential;LR_TFIDF_RandomUnder;0.6766009852216749;0.7080952380952381;0.7142857142857142;0.6786001514943545;0.7927927927927928;0.07446808510638298;0.5833333333333334;0.1320754716981132;readme_train.csv;readme_test.csv
Sequential;KNN_Count_Vectors_RandomUnder;0.5140394088669951;0.42000000000000004;0.0857142857142857;0.1381578947368421;0.8378378378378378;0.02127659574468085;0.1111111111111111;0.03571428571428571;readme_train.csv;readme_test.csv
Sequential;KNN_TFIDF_RandomUnder;0.4854679802955665;0.4797619047619047;0.7857142857142858;0.5851937536148062;0.283033033033033;0.02774922918807811;0.75;0.053518334985133795;readme_train.csv;readme_test.csv
Natural Language Processing;LR_Count_Vectors_RandomUnder;0.8490768570201803;0.855405669599218;0.8298507462686567;0.8352867933100491;0.8415915915915916;0.9748549323017408;0.8449287510477788;0.9052537045352492;readme_train.csv;readme_test.csv
Natural Language Processing;LR_TFIDF_RandomUnder;0.8870867325032202;0.8785475714024459;0.8865671641791044;0.8768200976700475;0.9046546546546547;0.9741992882562278;0.9178541492036881;0.9451877427708243;readme_train.csv;readme_test.csv
Natural Language Processing;KNN_Count_Vectors_RandomUnder;0.6544332331472735;0.591412553205006;0.9552238805970148;0.7304343972952652;0.8701201201201201;0.9292929292929293;0.9253981559094719;0.9273414531709365;readme_train.csv;readme_test.csv
Natural Language Processing;KNN_TFIDF_RandomUnder;0.8315478746243024;0.9627402048627245;0.6805970149253732;0.7809374960921027;0.7177177177177178;0.9811542991755006;0.6982397317686505;0.8158667972575906;readme_train.csv;readme_test.csv
Sequential;LR_Count_Vectors_RandomUnder;0.6349753694581282;0.6516017316017317;0.6571428571428571;0.6456666245631764;0.6201201201201201;0.05152671755725191;0.75;0.09642857142857143;readme_train.csv;readme_test.csv
Sequential;LR_TFIDF_RandomUnder;0.7123152709359606;0.7342287342287342;0.7571428571428572;0.7233348482553148;0.7492492492492493;0.07909604519774012;0.7777777777777778;0.14358974358974358;readme_train.csv;readme_test.csv
Sequential;KNN_Count_Vectors_RandomUnder;0.5857142857142857;0.7416666666666666;0.2571428571428571;0.3419964349376114;0.8333333333333334;0.039603960396039604;0.2222222222222222;0.06722689075630253;readme_train.csv;readme_test.csv
Sequential;KNN_TFIDF_RandomUnder;0.6416256157635469;0.619006967104683;0.8571428571428571;0.7041112974831699;0.4099099099099099;0.03931203931203931;0.8888888888888888;0.07529411764705882;readme_train.csv;readme_test.csv
Natural Language Processing;LR_Count_Vectors_RandomUnder;0.8740017174753113;0.8770891129722347;0.862686567164179;0.8639743352889624;0.8423423423423423;0.973963355834137;0.8466051969823973;0.905829596412556;readme_train.csv;readme_test.csv
Natural Language Processing;LR_TFIDF_RandomUnder;0.8988514383855731;0.8933755005488507;0.9014925373134328;0.8912078854762531;0.9054054054054054;0.9742222222222222;0.9186923721709975;0.9456427955133736;readme_train.csv;readme_test.csv
Natural Language Processing;KNN_Count_Vectors_RandomUnder;0.6544761700300558;0.5917737519919434;0.9522388059701493;0.7295734928759876;0.8701201201201201;0.9271356783919598;0.9279128248113998;0.9275240888144114;readme_train.csv;readme_test.csv
