PipelineID;Pipeline;Input;F1 score;Precision;Recall;Pickle file name;Datetime;Sklearn version;Validation set
410_Computer Vision;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/abstracts.csv;1.0 macro;1.0 macro;1.0 macro;;12_02_2022_12_11_08;1.0;../data/abstracts_test.csv
411_Computer Vision;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/abstracts.csv;0.9998057760021325 macro;0.9997945768282662 macro;0.999817050859861 macro;;12_02_2022_12_17_55;1.0;../data/abstracts_test.csv
412_Computer Vision;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/abstracts.csv;0.9998057760021325 macro;0.9997945768282662 macro;0.999817050859861 macro;;12_02_2022_12_24_54;1.0;../data/abstracts_test.csv
413_Computer Vision;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomualnb', MultinomialNB())];../data/abstracts.csv;0.9790518279601221 macro;0.9786546919693662 macro;0.9797903235921375 macro;;12_02_2022_12_31_43;1.0;../data/abstracts_test.csv
414_Computer Vision;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];../data/abstracts.csv;0.9641545086751502 macro;0.9662341772870763 macro;0.9629987055953562 macro;;12_02_2022_12_38_21;1.0;../data/abstracts_test.csv
415_Computer Vision;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/abstracts.csv;0.5517408511151335 macro;0.6458947950816197 macro;0.5822776986029237 macro;;12_02_2022_12_45_45;1.0;../data/merged_somef_data_somef_data_description.csv
416_Computer Vision;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/abstracts.csv;0.5809388538243203 macro;0.6450949999772808 macro;0.5985028626336847 macro;;12_02_2022_12_54_28;1.0;../data/merged_somef_data_somef_data_description.csv
417_Computer Vision;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/abstracts.csv;0.4670932880217997 macro;0.681698783490847 macro;0.5456361416756895 macro;;12_02_2022_13_03_18;1.0;../data/merged_somef_data_somef_data_description.csv
418_Computer Vision;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/abstracts.csv;0.4780416294632249 macro;0.6801546366294384 macro;0.5506344913426924 macro;;12_02_2022_13_12_20;1.0;../data/merged_somef_data_somef_data_description.csv
419_Computer Vision;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomualnb', MultinomialNB())];../data/abstracts.csv;0.6272046083156322 macro;0.6428256451452328 macro;0.6283367573887104 macro;;12_02_2022_13_21_17;1.0;../data/merged_somef_data_somef_data_description.csv
420_Computer Vision;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];../data/abstracts.csv;0.6382424880091764 macro;0.6423077896358937 macro;0.6374781562232978 macro;;12_02_2022_13_30_06;1.0;../data/merged_somef_data_somef_data_description.csv
421_Computer Vision;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/abstracts.csv;0.9801046710301706 macro;0.9798348724485075 macro;0.9806835368850985 macro;;12_02_2022_13_39_47;1.0;../data/merged_abstracts_somef_data_description.csv
