PipelineID;Pipeline;Input;F1 score;Precision;Recall;Pickle file name;Datetime;Sklearn version;Validation set
56_Graphs;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.5037154938490599 macro;0.5360350061323849 macro;0.861211814914645 macro;;09_02_2022_15_04_26;1.0;../data/somef_data.csv
57_Graphs;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.5162700006652365 macro;0.5387922373098477 macro;0.860776055705301 macro;;09_02_2022_15_26_59;1.0;../data/somef_data.csv
58_Graphs;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.4506206199808943 macro;0.5250216592277442 macro;0.807710017969452 macro;;09_02_2022_15_50_05;1.0;../data/somef_data.csv
59_Graphs;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomualnb', MultinomialNB())];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.5444487055753517 macro;0.5478320096640708 macro;0.8762129380053909 macro;;09_02_2022_16_00_18;1.0;../data/somef_data.csv
60_Graphs;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.5886483696385276 macro;0.5655415696439817 macro;0.8618901617250674 macro;;09_02_2022_16_09_55;1.0;../data/somef_data.csv
61_Graphs;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_somef_data_train_somef_data_description_train.csv;0.4129494483320722 macro;0.5139505897554645 macro;0.6815476190476191 macro;;09_02_2022_16_15_52;1.0;../data/somef_data_test.csv
62_Graphs;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_somef_data_train_somef_data_description_train.csv;0.4639745244331762 macro;0.524177780087435 macro;0.7769345238095238 macro;;09_02_2022_16_18_57;1.0;../data/somef_data_test.csv
63_Graphs;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_somef_data_train_somef_data_description_train.csv;0.4654648749624662 macro;0.5214287152840715 macro;0.7375 macro;;09_02_2022_16_30_02;1.0;../data/somef_data_test.csv
64_Graphs;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_somef_data_train_somef_data_description_train.csv;0.4417790225176077 macro;0.515498298644366 macro;0.6851190476190476 macro;;09_02_2022_16_41_04;1.0;../data/somef_data_test.csv
65_Graphs;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomualnb', MultinomialNB())];../data/merged_somef_data_train_somef_data_description_train.csv;0.5079509265907861 macro;0.526527782632505 macro;0.7117559523809525 macro;;09_02_2022_16_44_31;1.0;../data/somef_data_test.csv
